id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,type,did,sticky,other_data,layergroup,Custom Field: GIS_ID,Custom Field: DESCRIPTION_BIKE,Custom Field: ASSET_CLASS,Custom Field: ASSET_TYPE,Custom Field: MODEL_NO,Custom Field: MODEL_DESCR,Custom Field: DIVISION,Custom Field: COMPANY,Custom Field: CONDITION_RATING,Custom Field: EVALUATION_DATE,Custom Field: EASTING,Custom Field: NORTHING,Custom Field: UploadDate
1631428,21,"-37.80129561621067, 144.96545204044173","Cardigan Street between Argyle Place North and Grattan Street approximately 16m SW of Golden Hills Property Group Pty Ltd, 168 Cardigan Street, Carlton, 3053",,,,-37.80129562,144.96545204044173,,,0,Bicycle Rails,1,1,,,,,,1631428,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320881.77,5814281.58,14/8/2021
1617603,21,"-37.80494460783838, 144.96563653014022","Queensberry Street between Lygon Street and Cardigan Street approximately 29m South of The Flora Corner, 102 Queensberry Street, Carlton, 3053",,,,-37.80494461,144.96563653014022,,,0,Bicycle Rails,1,1,,,,,,1617603,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.09,30/4/2021,320906.83,5813877.02,14/8/2021
1733512,21,"-37.79606333270116, 144.97086613074342","Rathdowne Street between Palmerston Street and Pitt Street approximately 5m West of Sultan's Restaurant Express, 142 Rathdowne Street, Carlton, 3053",,,,-37.79606333,144.97086613074342,,,0,Bicycle Rails,1,1,,,,,,1733512,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.89,30/4/2021,321345.86,5814872.55,14/8/2021
1753328,21,"-37.804810151388956, 144.9630820517123","Swanston Street between Victoria Street and Queensberry Street approximately 5m SE of Queensberry Hotel, 593-597 Swanston Street, Carlton, 3053",,,,-37.80481015,144.9630820517123,,,0,Bicycle Rails,1,1,,,,,,1753328,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320681.6,5813887.04,14/8/2021
1546101,21,"-37.79506490879845, 144.97267097661847","Kay Street between Canning Street and Rathdowne Street approximately 8m SW of 66 Kay Street, Carlton, 3053",,,,-37.79506491,144.97267097661847,,,0,Bicycle Rails,1,1,,,,,,1546101,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.13,30/4/2021,321502.38,5814986.79,14/8/2021
1769542,21,"-37.7960720455623, 144.96749374896922","Palmerston Street between Lygon Street and Keppel Street approximately 31m SE of 230 Palmerston Street, Carlton, 3053",,,,-37.79607205,144.96749374896922,,,0,Bicycle Rails,1,1,,,,,,1769542,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,321048.93,5814865.13,14/8/2021
1074801,21,"-37.80496460935116, 144.96003635035635","Leicester Street between Berkeley Street and Queensberry Street approximately 3m East of Diabetes Victoria, Ground, 51 Leicester Street, Carlton, 3053",,,,-37.80496461,144.96003635035635,,,0,Bicycle Rails,1,1,,,,,,1074801,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.96,30/4/2021,320413.82,5813864.05,14/8/2021
1313781,21,"-37.80245180634504, 144.95861366601707","Berkeley Street between Queensberry Street and Pelham Street approximately 18m SW of 138 Berkeley Street, Carlton, 3053",,,,-37.80245181,144.95861366601707,,,0,Bicycle Rails,1,1,,,,,,1313781,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.56,30/4/2021,320282.47,5814140.15,14/8/2021
1758320,21,"-37.79360523378916, 144.97132926958648","Rathdowne Street between Neill Street and Princes Street approximately 22m North of Family Services @ Carlton Baths, 216 Rathdowne Street, Carlton, 3053",,,,-37.79360523,144.97132926958648,,,0,Bicycle Rails,1,1,,,,,,1758320,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,321380.72,5815146.2,14/8/2021
1477534,21,"-37.803192172145124, 144.96220664096847","Lincoln Square South between Swanston Street and Bouverie Street approximately 19m West of Save The Children Australia, Ground, Level 1-2 & Part Level 3, 33 Lincoln Square South, Carlton, 3053",,,,-37.80319217,144.96220664096847,,,0,Bicycle Rails,1,1,,,,,,1477534,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.95,30/4/2021,320600.61,5814064.9,14/8/2021
1752921,21,"-37.79925573613266, 144.96431676092593","Swanston Street between Grattan Street and Faraday Street approximately 21m South of E Dumpling, 740 Swanston Street, Carlton, 3053",,,,-37.79925574,144.96431676092593,,,0,Bicycle Rails,1,1,,,,,,1752921,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320776.88,5814505.76,14/8/2021
1528965,21,"-37.80318669285084, 144.96900464974067","Pelham Street between Rathdowne Street and Drummond Street approximately 28m West of Incolink, 1 Pelham Street, Carlton, 3053",,,,-37.80318669,144.96900464974067,,,0,Bicycle Rails,1,1,,,,,,1528965,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.34,30/4/2021,321199.13,5814078.54,14/8/2021
1578275,21,"-37.801241377536314, 144.96219529555614","Bouverie Street between Lincoln Square North and Grattan Street approximately 19m North of Dept Of Electrical & Electronic Engineering/Dept Of Resource Management & Geography/School Of Population Health, 207-223 Bouverie Street, Carlton, 3053",,,,-37.80124138,144.96219529555614,,,0,Bicycle Rails,1,1,,,,,,1578275,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320594.89,5814281.35,14/8/2021
1588696,21,"-37.79554496273631, 144.9742627705242","Station Street between Palmerston Street and Kay Street approximately 13m SE of 23 Kay Street, Carlton, 3053",,,,-37.79554496,144.9742627705242,,,0,Bicycle Rails,1,1,,,,,,1588696,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.5,30/4/2021,321643.7,5814936.56,14/8/2021
1777946,21,"-37.7988761930822, 144.97001959738418","Faraday Street between Rathdowne Street and Drummond Street approximately 9m SE of 136 Faraday Street, Carlton, 3053",,,,-37.79887619,144.97001959738418,,,0,Bicycle Rails,1,1,,,,,,1777946,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,321278.1,5814558.8,14/8/2021
1074052,21,"-37.80660099485802, 144.96455837575513","Cardigan Street between Victoria Street and Queensberry Street approximately 24m South of 16 Cardigan Street, Carlton, 3053",,,,-37.80660099,144.96455837575513,,,0,Bicycle Rails,1,1,,,,,,1074052,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.14,30/4/2021,320815.91,5813691.15,14/8/2021
1546822,21,"-37.793629961163234, 144.97469801541737","Station Street between Kay Street and Princes Street approximately 5m West of 158 Station Street, Carlton, 3053",,,,-37.79362996,144.97469801541737,,,0,Bicycle Rails,1,1,,,,,,1546822,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.5,30/4/2021,321677.42,5815149.89,14/8/2021
1510309,21,"-37.79709023999221, 144.9679244303091","Elgin Street between Drummond Street and Lygon Street approximately 6m West of Gabriele M Galati Tailors, Ground, 198 Elgin Street, Carlton, 3053",,,,-37.79709024,144.9679244303091,,,0,Bicycle Rails,1,1,,,,,,1510309,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.1,30/4/2021,321089.31,5814752.97,14/8/2021
1584912,21,"-37.796278798482206, 144.96483378923807","Swanston Street between Elgin Street and College Crescent approximately 3m NW of 854 Swanston Street, Carlton, 3053",,,,-37.7962788,144.96483378923807,,,0,Bicycle Rails,1,1,,,,,,1584912,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320815.21,5814837.09,14/8/2021
1074406,21,"-37.79747020707851, 144.96763372913978","Lygon Street between Faraday Street and Elgin Street approximately 5m NW of 404 Lygon Street, Carlton, 3053",,,,-37.79747021,144.96763372913978,,,0,Bicycle Rails,1,1,,,,,,1074406,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,321064.63,5814710.25,14/8/2021
1607722,21,"-37.80302499825988, 144.96760866768193","Pelham Street between Drummond Street and Lygon Street approximately 20m East of 57 Pelham Street, Carlton, 3053",,,,-37.803025,144.96760866768193,,,0,Bicycle Rails,1,1,,,,,,1607722,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.53,30/4/2021,321075.83,5814093.81,14/8/2021
1073994,21,"-37.797106881110345, 144.9680845601534","Elgin Street between Drummond Street and Lygon Street approximately 2m South of Make Designed Objects, 194 Elgin Street, Carlton, 3053",,,,-37.79710688,144.9680845601534,,,0,Bicycle Rails,1,1,,,,,,1073994,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.1,30/4/2021,321103.45,5814751.43,14/8/2021
1074921,21,"-37.80156975717059, 144.96289270794213","Lincoln Square North between Swanston Street and Bouverie Street approximately 51m SE of Lincoln Bakery Cafe, 154 Bouverie Street, Carlton, 3053",,,,-37.80156976,144.96289270794213,,,0,Bicycle Rails,1,1,,,,,,1074921,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320657.09,5814246.25,14/8/2021
1507349,21,"-37.80151541528215, 144.9696711222458","Rathdowne Street between Pelham Street and Grattan Street approximately 3m SE of PKD Partners Pty Ltd, Ground, 239 Rathdowne Street, Carlton, 3053",,,,-37.80151542,144.9696711222458,,,0,Bicycle Rails,1,1,,,,,,1507349,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.08,30/4/2021,321253.78,5814265.27,14/8/2021
1487926,21,"-37.80234969141807, 144.9596269669417","Barry Street between Leicester Street and Pelham Street approximately 30m East of 79 Barry Street, Carlton, 3053",,,,-37.80234969,144.9596269669417,,,0,Bicycle Rails,1,1,,,,,,1487926,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.96,30/4/2021,320371.44,5814153.43,14/8/2021
1752919,21,"-37.80001475615221, 144.963907729579","Swanston Street between Grattan Street and Faraday Street approximately 28m West of 700 Swanston Street, Carlton, 3053",,,,-37.80001476,144.9639077,,,0,Bicycle Rails,1,1,,,,,,1752919,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320742.7,5814420.75,14/8/2021
1607090,21,"-37.79836696840604, 144.96522258114516","Faraday Street between Cardigan Street and Swanston Street approximately 6m South of 262 Faraday Street, Carlton, 3053",,,,-37.79836697,144.96522258114516,,,0,Bicycle Rails,1,1,,,,,,1607090,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.52,30/4/2021,320854.49,5814606.12,14/8/2021
1361866,21,"-37.80196199871994, 144.96648285437516","Argyle Place North between Lygon Street and Cardigan Street approximately 7m SW of 7-Eleven, 161 Lygon Street, Carlton, 3053",,,,-37.801962,144.96648285437516,,,0,Bicycle Rails,1,1,,,,,,1361866,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.08,30/4/2021,320974.14,5814209.61,14/8/2021
1378405,21,"-37.7958006912527, 144.97511014650712","Nicholson Street between Palmerston Street and Kay Street approximately 3m East of 187 Nicholson Street, Carlton, 3053",,,,-37.79580069,144.97511014650712,,,0,Bicycle Rails,1,1,,,,,,1378405,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.88,30/4/2021,321718.93,5814909.8,14/8/2021
1478783,21,"-37.79259914042702, 144.9705018980441","Princes Street between Rathdowne Street and Drummond Street approximately 44m East of 542-544 Drummond Street, Carlton, 3053",,,,-37.79259914,144.9705018980441,,,0,Bicycle Rails,1,1,,,,,,1478783,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.88,30/4/2021,321305.44,5815256.26,14/8/2021
1562046,21,"-37.79676877666036, 144.97408533432792","Intersection of Palmerston Street and Station Street approximately 5m NE of Station Street Park, 27 Palmerston Street, Carlton, 3053",,,,-37.79676878,144.97408533432792,,,0,Bicycle Rails,1,1,,,,,,1562046,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.92,30/4/2021,321631.02,5814800.42,14/8/2021
1545425,21,"-37.797975819633855, 144.96694231336576","Tyne Street between Lygon Street and Cardigan Street approximately 9m SE of 8 Tyne Street, Carlton, 3053",,,,-37.79797582,144.96694231336576,,,0,Bicycle Rails,1,1,,,,,,1545425,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.47,30/4/2021,321004.97,5814652.82,14/8/2021
1755858,21,"-37.803469122068606, 144.9605679324713","Leicester Street between Queensberry Street and Pelham Street approximately 30m North of Mofo Burgers, Ground, 100 Leicester Street, Carlton, 3053",,,,-37.80346912,144.9605679324713,,,0,Bicycle Rails,1,1,,,,,,1755858,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,320457.0,5814031.02,14/8/2021
1450098,21,"-37.80626845466023, 144.9604799010212","Victoria Street between Bouverie Street and Elizabeth Street approximately 3m South of Shop 1, 204-208 Victoria Street, Carlton, 3053",,,,-37.80626845,144.9604799010212,,,0,Bicycle Rails,1,1,,,,,,1450098,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.15,30/4/2021,320456.03,5813720.22,14/8/2021
1752918,21,"-37.8000708079069, 144.9638972180675","Swanston Street between Grattan Street and Faraday Street approximately 30m West of 700 Swanston Street, Carlton, 3053",,,,-37.80007081,144.9638972180675,,,0,Bicycle Rails,1,1,,,,,,1752918,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.15,30/4/2021,320741.91,5814414.51,14/8/2021
1546854,21,"-37.79427651468907, 144.97445970289021","Station Street between Kay Street and Princes Street approximately 5m SE of 131 Station Street, Carlton, 3053",,,,-37.79427651,144.9744597028902,,,0,Bicycle Rails,1,1,,,,,,1546854,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.5,30/4/2021,321657.99,5815077.69,14/8/2021
1751504,21,"-37.798765735480245, 144.96898628529235","Faraday Street between Rathdowne Street and Drummond Street approximately 9m South of CMY, 304 Drummond Street, Carlton, 3053",,,,-37.79876574,144.96898628529237,,,0,Bicycle Rails,1,1,,,,,,1751504,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.11,30/4/2021,321186.85,5814569.08,14/8/2021
1546849,21,"-37.79462157479557, 144.97441768507767","Station Street between Kay Street and Princes Street approximately 6m East of 115 Station Street, Carlton, 3053",,,,-37.79462157,144.97441768507767,,,0,Bicycle Rails,1,1,,,,,,1546849,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.5,30/4/2021,321655.12,5815039.32,14/8/2021
