census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,lng,lat,location,map_id,infoopen,category,approved,retina
2023,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE VIC 3051,North Melbourne,The Castle Hotel,56-58 Courtney Street NORTH MELBOURNE VIC 3051,4520,"Pubs, Taverns and Bars",Seats - Indoor,160,144.953033796439,-37.8008983338,"{'lon': 144.953033796439, 'lat': -37.8008983338}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,377,110257,110257,15-27 Wreckyn Street NORTH MELBOURNE VIC 3051,North Melbourne,Baguette Studios,Part 15-27 Wreckyn Street NORTH MELBOURNE VIC 3051,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,10,144.95352778795262,-37.8004096704,"{'lon': 144.95352778795262, 'lat': -37.8004096704}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Bakery Product Manufacturing (Non-factory based)",1,1
2023,377,110257,110257,15-27 Wreckyn Street NORTH MELBOURNE VIC 3051,North Melbourne,Baguette Studios,Part 15-27 Wreckyn Street NORTH MELBOURNE VIC 3051,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,10,144.95352778795262,-37.8004096704,"{'lon': 144.95352778795262, 'lat': -37.8004096704}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Bakery Product Manufacturing (Non-factory based)",1,1
2023,906,108505,108505,367-377 Royal Parade PARKVILLE VIC 3052,Parkville,Mornin Vietnam,"Shop 1, Ground 369 Royal Parade PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9585629265807,-37.7849285715,"{'lon': 144.9585629265807, 'lat': -37.7849285715}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,931,103908,103908,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,Parkville,McDonalds,"Tenancy 3, Ground 50 Flemington Road PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,32,144.9495225654,-37.79363102715632,"{'lon': 144.9495225654, 'lat': -37.79363102715632}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,931,110273,110273,Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,Parkville,Lakeside Bistro And Function Centre,Restaurant Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,118,144.95163739897146,-37.78461248815,"{'lon': 144.95163739897146, 'lat': -37.78461248815}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,217,103704,103704,194-196 Faraday Street CARLTON VIC 3053,Carlton,Yo-Chi Frozen Yogurt,Ground 194-196 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96801535650002,-37.798437107314754,"{'lon': 144.96801535650002, 'lat': -37.798437107314754}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,217,106193,106193,368-386 Lygon Street CARLTON VIC 3053,Carlton,Brunetti Classico Carlton,"Shop 17-18, 368-384 Lygon Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,300,144.96814846597175,-37.79803960305,"{'lon': 144.96814846597175, 'lat': -37.79803960305}",21,0,"Hospitality, Seats - Indoor, Extra Large (201+ seats), Cafes and Restaurants",1,1
2023,217,106193,106193,368-386 Lygon Street CARLTON VIC 3053,Carlton,Cinema Nova Bar / Cinema Nova,368-384 Lygon Street CARLTON VIC 3053,5513,Motion Picture Exhibition,Seats - Indoor,40,144.96814846597175,-37.79803960305,"{'lon': 144.96814846597175, 'lat': -37.79803960305}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Motion Picture Exhibition",1,1
2023,218,106216,106216,294-296 Lygon Street CARLTON VIC 3053,Carlton,Shinbashi Yakiniku,294-296 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,74,144.96734854193073,-37.8000449066,"{'lon': 144.96734854193073, 'lat': -37.8000449066}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,227,576967,576967,184 Rathdowne Street CARLTON VIC 3053,Carlton,Muli,Part 184 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9712303252,-37.79476565750487,"{'lon': 144.9712303252, 'lat': -37.79476565750487}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,240,107550,107550,156-180 Berkeley Street CARLTON VIC 3053,Carlton,Cafe Commercio,Part Ground 156-180 Berkeley Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,115,144.95882008270002,-37.80155738533795,"{'lon': 144.95882008270002, 'lat': -37.80155738533795}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,245,110987,110987,Astorial Apartments 660-674 Swanston Street CARLTON VIC 3053,Carlton,Subway Carlton,672 Swanston Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,30,144.96419727160904,-37.80096178535,"{'lon': 144.96419727160904, 'lat': -37.80096178535}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Takeaway Food Services",1,1
2023,245,581508,538825,Building D Seasons Apartments 604 Swanston Street CARLTON VIC 3053,Carlton,Eat Ngon,"Tenancy 103D, 604 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,30,144.96433320978915,-37.8018961579,"{'lon': 144.96433320978915, 'lat': -37.8018961579}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,101693,101693,156-164 Cardigan Street CARLTON VIC 3053,Carlton,Chargrilled Vietnamese Kitchen,"Unit 2, 164 Cardigan Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Outdoor,6,144.9656261700935,-37.8013262206,"{'lon': 144.9656261700935, 'lat': -37.8013262206}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,246,104447,104447,81-109 Grattan Street CARLTON VIC 3053,Carlton,Tutto Premium Frozen Yogurt and Dessert,81 Grattan Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Outdoor,20,144.9662151609,-37.80107453832316,"{'lon': 144.9662151609, 'lat': -37.80107453832316}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,246,106101,106101,169 Lygon Street CARLTON VIC 3053,Carlton,Stuzzichino,Ground 169 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.96645776001816,-37.80171769205,"{'lon': 144.96645776001816, 'lat': -37.80171769205}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,106102,106102,171 Lygon Street CARLTON VIC 3053,Carlton,Mixity Restaurant and Cafe,Ground 171 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.96646835785356,-37.8016574017,"{'lon': 144.96646835785356, 'lat': -37.8016574017}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,106108,106108,191 Lygon Street CARLTON VIC 3053,Carlton,Leyalina,191 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,26,144.96649662651006,-37.8011423144,"{'lon': 144.96649662651006, 'lat': -37.8011423144}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,247,106226,106226,258 Lygon Street CARLTON VIC 3053,Carlton,Palm Arabian,258 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.96716797508697,-37.8011399957,"{'lon': 144.96716797508697, 'lat': -37.8011399957}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,247,107557,107557,62 Pelham Street CARLTON VIC 3053,Carlton,Assembly,62 Pelham Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Outdoor,6,144.96729234875,-37.8026281168169,"{'lon': 144.96729234875, 'lat': -37.8026281168169}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,252,106240,106240,174-178 Lygon Street CARLTON VIC 3053,Carlton,Nefes,174-178 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96677988375,-37.80305848450047,"{'lon': 144.96677988375, 'lat': -37.80305848450047}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,252,111059,106250,126 Lygon Street CARLTON VIC 3053,Carlton,Hakata Gensuke Carlton,126 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,22,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,256,108029,108029,599-605 Swanston Street CARLTON VIC 3053,Carlton,Adozen Adozen,188 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9627822651474,-37.80429627075,"{'lon': 144.9627822651474, 'lat': -37.80429627075}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,264,661088,661088,28-44 Bouverie Street CARLTON VIC 3053,Carlton,Mille and B,"Shop 3, 28 Bouverie Street CARLTON VIC 3053",1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,11,144.9619786541,-37.80566247461877,"{'lon': 144.9619786541, 'lat': -37.80566247461877}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Bakery Product Manufacturing (Non-factory based)",1,1
2023,265,101581,101581,55 Cardigan Street CARLTON VIC 3053,Carlton,Mr Bello,Ground 55 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9642776789301,-37.80543838125,"{'lon': 144.9642776789301, 'lat': -37.80543838125}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,266,534005,534005,68 Victoria Street CARLTON VIC 3053,Carlton,Carlton Megabytes,68 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9655264282,-37.80671589576572,"{'lon': 144.9655264282, 'lat': -37.80671589576572}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,270,664633,104468,David Caro Physics South Building 192 230 Grattan Street PARKVILLE VIC 3010,Parkville,Castro's Kiosk,Part Ground Laby Theatre David Caro Physics South Building 192 230 Grattan Street PARKVILLE VIC 3010,4512,Takeaway Food Services,Seats - Outdoor,24,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Takeaway Food Services",1,1
2023,270,664638,104468,Arts Centre Building 199 757 Swanston Street PARKVILLE VIC 3010,Parkville,Scholar & Co,Part Ground Arts Centre Building 199 University of Melbourne 757 Swanston Street PARKVILLE VIC 3010,4512,Takeaway Food Services,Seats - Indoor,14,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,309,106302,106302,275-285 MacAulay Road NORTH MELBOURNE VIC 3051,North Melbourne,EziStreat,Part 275-285 MacAulay Road NORTH MELBOURNE VIC 3051,6712,Non-Residential Property Operators,Seats - Indoor,60,144.93763034031326,-37.795513141,"{'lon': 144.93763034031326, 'lat': -37.795513141}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Non-Residential Property Operators",1,1
2023,326,104588,104588,38-48 Haines Street NORTH MELBOURNE VIC 3051,North Melbourne,Pioneer Pizza A,360 Abbotsford Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,12,144.9466997831688,-37.798230784,"{'lon': 144.9466997831688, 'lat': -37.798230784}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,432,108443,108443,42-50 Rosslyn Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Myth Cafe,48 Rosslyn Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95259521092785,-37.8074114037,"{'lon': 144.95259521092785, 'lat': -37.8074114037}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,435,107481,107481,65-67 Peel Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),The Drunken Poet,Ground 65 Peel Street WEST MELBOURNE VIC 3003,4520,"Pubs, Taverns and Bars",Seats - Outdoor,16,144.9554972915016,-37.8066676736,"{'lon': 144.9554972915016, 'lat': -37.8066676736}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Pubs, Taverns and Bars",1,1
2023,915,108456,108456,Naughtons Hotel 43-49 Royal Parade PARKVILLE VIC 3052,Parkville,Naughton's Parkville Hotel,Naughtons Hotel 43-49 Royal Parade PARKVILLE VIC 3052,4520,"Pubs, Taverns and Bars",Seats - Indoor,329,144.9575319509001,-37.7955442834,"{'lon': 144.9575319509001, 'lat': -37.7955442834}",21,0,"Hospitality, Seats - Indoor, Extra Large (201+ seats), Pubs, Taverns and Bars",1,1
2023,105,104080,104080,83-93 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),No 1 Delicious,83 Franklin Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,102,144.96176300571975,-37.8081695108,"{'lon': 144.96176300571975, 'lat': -37.8081695108}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Victoria,517 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,38,144.9576272223,-37.807832574221266,"{'lon': 144.9576272223, 'lat': -37.807832574221266}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,114,103233,103233,487 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Pondok Rempah,487 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.95979246354582,-37.8076028071,"{'lon': 144.95979246354582, 'lat': -37.8076028071}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,114,103234,103234,489-499 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Jasper Kitchen,"Shop 1, 489-499 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,144.95963359440736,-37.8075039091,"{'lon': 144.95963359440736, 'lat': -37.8075039091}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,114,511516,511516,469 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Sarawak Kitchen,469 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,23,144.9599695614202,-37.807982985799995,"{'lon': 144.9599695614202, 'lat': -37.807982985799995}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,114,562692,562692,465 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Subway,Ground 465 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,18,144.9600075589612,-37.8080653997,"{'lon': 144.9600075589612, 'lat': -37.8080653997}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,115,103300,103300,452-472 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Chef David,"Shop 102, Level 1 458 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.96062400307895,-37.80783716475,"{'lon': 144.96062400307895, 'lat': -37.80783716475}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,115,604778,587480,Verve501 Apartments 483 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Nisa's Thai Street Food,491-493 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,14,144.9620895650038,-37.80728891305,"{'lon': 144.9620895650038, 'lat': -37.80728891305}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,205,573290,573290,740-750 Swanston Street CARLTON VIC 3053,Carlton,Claypot Kingdom,748 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.96476502733293,-37.799000737,"{'lon': 144.96476502733293, 'lat': -37.799000737}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,206,106113,106113,205-207 Lygon Street CARLTON VIC 3053,Carlton,Dim Sim Holic,88 Grattan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.96655285507103,-37.80045751350001,"{'lon': 144.96655285507103, 'lat': -37.80045751350001}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,206,106120,106120,225-229 Lygon Street CARLTON VIC 3053,Carlton,Cafe Corretto,227 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.96674097624356,-37.8000456107,"{'lon': 144.96674097624356, 'lat': -37.8000456107}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,207,103701,103701,222-224 Faraday Street CARLTON VIC 3053,Carlton,Di Stasio Pizzeria,Part Ground 224 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,170,144.96685596162234,-37.7983089309,"{'lon': 144.96685596162234, 'lat': -37.7983089309}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,212,106871,102697,478 Drummond Street CARLTON VIC 3053,Carlton,Adonai Foods,Shop 478 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,80,144.96925013530088,-37.7947501717,"{'lon': 144.96925013530088, 'lat': -37.7947501717}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,215,103142,103142,156-160 Elgin Street CARLTON VIC 3053,Carlton,Bossa Nova Coffee And Friends,156 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,25,144.9693917907,-37.79713761845144,"{'lon': 144.9693917907, 'lat': -37.79713761845144}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,104449,104449,117 Grattan Street CARLTON VIC 3053,Carlton,Shooter McGavins,117 Grattan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.96562403220003,-37.800799995418586,"{'lon': 144.96562403220003, 'lat': -37.800799995418586}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,106100,106100,167 Lygon Street CARLTON VIC 3053,Carlton,Kabana Restaurant,167 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,30,144.96644589488207,-37.8017851934,"{'lon': 144.96644589488207, 'lat': -37.8017851934}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,252,111065,106250,112 Lygon Street CARLTON VIC 3053,Carlton,D'Penyetz & D'Cendol,112 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,22,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,254,106084,106084,99-109 Lygon Street CARLTON VIC 3053,Carlton,O'Porto,99 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,25,144.96597797110002,-37.80449589315732,"{'lon': 144.96597797110002, 'lat': -37.80449589315732}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,254,106087,106087,123-125 Lygon Street CARLTON VIC 3053,Carlton,Mercadante Pizza,Ground 123 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.9660337005418,-37.8040902148,"{'lon': 144.9660337005418, 'lat': -37.8040902148}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,254,106092,106092,143-145 Lygon Street CARLTON VIC 3053,Carlton,Mandina Kitchen,Ground 143-145 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.96609762915,-37.80378400705,"{'lon': 144.96609762915, 'lat': -37.80378400705}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,254,111461,111461,2 Argyle Place South CARLTON VIC 3053,Carlton,Parco Canteen,2 Argyle Place South CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Outdoor,42,144.96615148120603,-37.8035109712,"{'lon': 144.96615148120603, 'lat': -37.8035109712}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Takeaway Food Services",1,1
